Date,Open,High,Low,Close,Adj Close,Volume
2008-12-18,5.311667,5.665000,5.311667,5.495000,5.495000,12622200
2008-12-19,5.428333,5.633333,5.425000,5.488333,5.488333,10877400
2008-12-22,5.500000,5.551667,5.141667,5.346667,5.346667,8518800
2008-12-23,5.368333,5.533333,5.335000,5.501667,5.501667,7212000
2008-12-24,5.523333,5.625000,5.496667,5.613333,5.613333,2792400
2008-12-26,5.631667,5.676667,5.581667,5.650000,5.650000,3133200
2008-12-29,5.650000,5.650000,5.461667,5.530000,5.530000,3384600
2008-12-30,5.518333,5.750000,5.466667,5.725000,5.725000,7621200
2008-12-31,5.700000,5.798333,5.548333,5.588333,5.588333,6732600
2009-01-02,5.503333,5.833333,5.503333,5.801667,5.801667,7068000
2009-01-05,5.760000,5.900000,5.691667,5.758333,5.758333,6332400
2009-01-06,5.776667,5.906667,5.613333,5.660000,5.660000,5994600
2009-01-07,5.620000,5.715000,5.446667,5.498333,5.498333,7780800
2009-01-08,5.513333,5.566667,5.353333,5.445000,5.445000,10433400
2009-01-09,5.450000,5.450000,5.250000,5.335000,5.335000,6796200
2009-01-12,5.471667,5.471667,5.148333,5.191667,5.191667,7210800
2009-01-13,5.191667,5.326667,5.125000,5.306667,5.306667,9019200
2009-01-14,5.220000,5.288333,5.061667,5.130000,5.130000,7054200
2009-01-15,5.151667,5.406667,5.061667,5.358333,5.358333,8383800
2009-01-16,5.425000,5.655000,5.403333,5.610000,5.610000,11192400
2009-01-20,5.676667,5.733333,5.428333,5.466667,5.466667,9036600
2009-01-21,5.488333,5.628333,5.348333,5.555000,5.555000,7916400
2009-01-22,5.471667,5.581667,5.355000,5.513333,5.513333,6909000
2009-01-23,5.431667,5.583333,5.371667,5.493333,5.493333,6364200
2009-01-26,5.520000,5.685000,5.518333,5.643333,5.643333,9336600
2009-01-27,5.703333,5.786667,5.618333,5.765000,5.765000,6861000
2009-01-28,5.813333,5.885000,5.783333,5.860000,5.860000,9288600
2009-01-29,5.810000,5.976667,5.745000,5.830000,5.830000,6034800
2009-01-30,5.913333,5.916667,5.545000,5.583333,5.583333,9431400
2009-02-02,5.501667,5.660000,5.350000,5.611667,5.611667,6758400
2009-02-03,5.646667,5.826667,5.566667,5.766667,5.766667,7908000
2009-02-04,5.760000,5.891667,5.680000,5.760000,5.760000,7246800
2009-02-05,5.651667,5.858333,5.611667,5.845000,5.845000,8034000
2009-02-06,5.890000,6.033333,5.851667,6.030000,6.030000,10053000
2009-02-09,6.041667,6.041667,5.833333,5.910000,5.910000,7061400
2009-02-10,5.841667,5.960000,5.736667,5.756667,5.756667,8264400
2009-02-11,5.773333,5.853333,5.668333,5.803333,5.803333,6305400
2009-02-12,5.686667,5.771667,5.626667,5.758333,5.758333,9019200
2009-02-13,5.766667,5.980000,5.733333,5.881667,5.881667,9235200
2009-02-17,5.800000,5.808333,5.638333,5.706667,5.706667,7374000
2009-02-18,5.726667,5.875000,5.636667,5.871667,5.871667,12178800
2009-02-19,5.916667,5.955000,5.735000,5.745000,5.745000,9600000
2009-02-20,5.706667,5.706667,5.503333,5.660000,5.660000,12518400
2009-02-23,5.688333,5.743333,5.333333,5.345000,5.345000,11382000
2009-02-24,5.405000,5.606667,5.333333,5.573333,5.573333,10137600
2009-02-25,5.573333,5.581667,5.383333,5.410000,5.410000,7582800
2009-02-26,5.416667,5.500000,5.166667,5.168333,5.168333,11391000
2009-02-27,5.248333,5.873333,5.245000,5.546667,5.546667,22543200
2009-03-02,5.475000,5.603333,5.430000,5.506667,5.506667,15712200
2009-03-03,5.541667,5.720000,5.513333,5.655000,5.655000,14664000
2009-03-04,5.700000,5.990000,5.666667,5.861667,5.861667,17358600
2009-03-05,5.928333,5.943333,5.665000,5.701667,5.701667,12630000
2009-03-06,5.766667,5.903333,5.651667,5.891667,5.891667,16839600
2009-03-09,5.875000,6.078333,5.833333,5.970000,5.970000,8687400
2009-03-10,5.955000,6.160000,5.955000,6.051667,6.051667,10821000
2009-03-11,6.135000,6.135000,5.881667,5.923333,5.923333,10234200
2009-03-12,5.940000,6.111667,5.940000,6.078333,6.078333,12601800
2009-03-13,6.090000,6.180000,5.960000,6.165000,6.165000,10593000
2009-03-16,6.190000,6.206667,5.983333,5.995000,5.995000,10747800
2009-03-17,6.008333,6.155000,5.883333,6.130000,6.130000,9821400
2009-03-18,6.070000,6.146667,5.925000,5.998333,5.998333,12915600
2009-03-19,6.026667,6.050000,5.800000,5.896667,5.896667,7936800
2009-03-20,5.961667,6.021667,5.818333,5.833333,5.833333,11278800
2009-03-23,5.943333,6.095000,5.833333,6.090000,6.090000,11229000
2009-03-24,6.038333,6.146667,6.000000,6.050000,6.050000,9585600
2009-03-25,5.888333,5.913333,5.723333,5.891667,5.891667,18774000
2009-03-26,5.876667,6.125000,5.828333,6.121667,6.121667,13818000
2009-03-27,6.065000,6.116667,5.970000,5.986667,5.986667,6055800
2009-03-30,5.963333,5.975000,5.868333,5.916667,5.916667,7617000
2009-03-31,6.083333,6.083333,5.913333,6.000000,6.000000,9033600
2009-04-01,5.921667,6.036667,5.815000,6.035000,6.035000,8770200
2009-04-02,6.116667,6.270000,6.061667,6.183333,6.183333,8977200
2009-04-03,6.178333,6.241667,6.066667,6.196667,6.196667,4123200
2009-04-06,6.116667,6.151667,6.041667,6.116667,6.116667,4636800
2009-04-07,6.048333,6.065000,5.905000,5.921667,5.921667,6165000
2009-04-08,6.000000,6.053333,5.895000,6.011667,6.011667,5962200
2009-04-09,6.110000,6.191667,6.033333,6.178333,6.178333,6521400
2009-04-13,6.116667,6.163333,6.021667,6.106667,6.106667,4301400
2009-04-14,6.085000,6.116667,5.940000,5.956667,5.956667,5768400
2009-04-15,6.050000,6.050000,5.855000,5.970000,5.970000,3976200
2009-04-16,6.001667,6.116667,5.950000,6.098333,6.098333,6298800
2009-04-17,6.086667,6.225000,5.976667,6.180000,6.180000,6796200
2009-04-20,6.088333,6.226667,6.006667,6.100000,6.100000,6323400
2009-04-21,6.008333,6.183333,6.000000,6.150000,6.150000,7717200
2009-04-22,6.150000,6.240000,6.051667,6.191667,6.191667,6762000
2009-04-23,6.158333,6.630000,6.095000,6.580000,6.580000,19380000
2009-04-24,6.583333,6.706667,6.521667,6.648333,6.648333,9339600
2009-04-27,6.450000,6.773333,6.443333,6.646667,6.646667,8446200
2009-04-28,6.665000,6.758333,6.535000,6.665000,6.665000,9168000
2009-04-29,6.690000,6.883333,6.686667,6.861667,6.861667,7966800
2009-04-30,6.878333,6.938333,6.730000,6.793333,6.793333,7714200
2009-05-01,6.808333,6.873333,6.713333,6.848333,6.848333,5430600
2009-05-04,6.873333,6.980000,6.755000,6.978333,6.978333,6610800
2009-05-05,7.041667,7.083333,6.825000,6.941667,6.941667,10594200
2009-05-06,7.011667,7.011667,6.565000,6.598333,6.598333,11863800
2009-05-07,6.666667,6.741667,6.343333,6.343333,6.343333,14302800
2009-05-08,6.896667,7.231667,6.571667,7.091667,7.091667,22116000
2009-05-11,7.016667,7.321667,6.940000,7.241667,7.241667,15535800
2009-05-12,7.213333,7.336667,7.146667,7.268333,7.268333,13588800
2009-05-13,7.236667,7.275000,7.068333,7.120000,7.120000,9630000
2009-05-14,7.080000,7.181667,7.041667,7.133333,7.133333,6128400
2009-05-15,7.156667,7.156667,7.031667,7.101667,7.101667,5475600
2009-05-18,7.176667,7.198333,6.960000,7.065000,7.065000,8541600
2009-05-19,6.991667,7.026667,6.843333,6.921667,6.921667,10686600
2009-05-20,7.028333,7.028333,6.818333,6.856667,6.856667,7284600
2009-05-21,6.780000,6.825000,6.521667,6.628333,6.628333,9755400
2009-05-22,6.660000,6.735000,6.533333,6.551667,6.551667,4030200
2009-05-26,6.455000,6.793333,6.451667,6.728333,6.728333,5687400
2009-05-27,6.741667,6.765000,6.600000,6.605000,6.605000,8433600
2009-05-28,6.766667,6.766667,6.240000,6.386667,6.386667,11326800
2009-05-29,6.356667,6.371667,5.988333,6.113333,6.113333,20934000
2009-06-01,6.108333,6.108333,5.883333,6.021667,6.021667,16051200
2009-06-02,6.115000,6.253333,6.003333,6.105000,6.105000,11073000
2009-06-03,6.218333,6.218333,6.003333,6.068333,6.068333,6128400
2009-06-04,6.083333,6.118333,6.025000,6.091667,6.091667,5197800
2009-06-05,6.066667,6.080000,5.340000,5.393333,5.393333,46353600
2009-06-08,5.336667,5.618333,5.336667,5.581667,5.581667,21669000
2009-06-09,5.648333,5.705000,5.613333,5.666667,5.666667,12856800
2009-06-10,5.700000,5.700000,5.416667,5.451667,5.451667,13083600
2009-06-11,5.450000,5.563333,5.388333,5.400000,5.400000,7564200
2009-06-12,5.370000,5.403333,5.163333,5.208333,5.208333,18126600
2009-06-15,5.190000,5.203333,4.951667,5.113333,5.113333,13487400
2009-06-16,5.171667,5.176667,5.066667,5.100000,5.100000,9531000
2009-06-17,5.098333,5.136667,4.988333,5.026667,5.026667,13957800
2009-06-18,5.006667,5.133333,4.941667,5.116667,5.116667,8635800
2009-06-19,5.166667,5.188333,5.083333,5.128333,5.128333,8925600
2009-06-22,5.058333,5.061667,4.950000,4.978333,4.978333,8203800
2009-06-23,5.040000,5.121667,4.983333,5.095000,5.095000,11486400
2009-06-24,5.098333,5.190000,5.046667,5.065000,5.065000,8112600
2009-06-25,5.028333,5.200000,5.025000,5.170000,5.170000,8680200
2009-06-26,5.225000,5.320000,5.083333,5.295000,5.295000,11959200
2009-06-29,5.295000,5.318333,5.156667,5.191667,5.191667,12321000
2009-06-30,5.183333,5.215000,5.096667,5.143333,5.143333,8585400
2009-07-01,5.195000,5.288333,5.138333,5.198333,5.198333,9238200
2009-07-02,5.168333,5.195000,5.000000,5.028333,5.028333,7150800
2009-07-06,4.905000,5.011667,4.875000,4.940000,4.940000,10198800
2009-07-07,4.933333,4.956667,4.810000,4.810000,4.810000,10543200
2009-07-08,4.860000,4.873333,4.651667,4.711667,4.711667,14389200
2009-07-09,4.736667,4.820000,4.666667,4.786667,4.786667,8392800
2009-07-10,4.771667,4.803333,4.735000,4.761667,4.761667,8136600
2009-07-13,4.785000,4.846667,4.658333,4.833333,4.833333,10129800
2009-07-14,4.833333,4.893333,4.808333,4.855000,4.855000,5321400
2009-07-15,4.881667,4.986667,4.843333,4.948333,4.948333,5911200
2009-07-16,4.913333,4.973333,4.851667,4.903333,4.903333,5446200
2009-07-17,4.918333,4.946667,4.860000,4.913333,4.913333,4837200
2009-07-20,4.893333,4.936667,4.841667,4.928333,4.928333,9946200
2009-07-21,4.931667,4.951667,4.761667,4.860000,4.860000,9255600
2009-07-22,4.818333,4.886667,4.801667,4.850000,4.850000,8810400
2009-07-23,4.860000,5.040000,4.853333,5.018333,5.018333,10055400
2009-07-24,4.963333,4.980000,4.845000,4.943333,4.943333,7983000
2009-07-27,4.916667,4.940000,4.846667,4.885000,4.885000,9182400
2009-07-28,4.860000,4.973333,4.851667,4.940000,4.940000,8320200
2009-07-29,5.015000,5.056667,4.866667,4.880000,4.880000,5976000
2009-07-30,4.976667,5.013333,4.960000,4.980000,4.980000,10035000
2009-07-31,4.980000,5.200000,4.958333,5.168333,5.168333,12730200
2009-08-03,5.258333,5.380000,5.206667,5.375000,5.375000,12876600
2009-08-04,5.358333,5.471667,5.341667,5.440000,5.440000,8885400
2009-08-05,5.461667,5.461667,5.241667,5.300000,5.300000,7247400
2009-08-06,5.293333,5.311667,5.113333,5.113333,5.113333,14154000
2009-08-07,5.756667,6.173333,5.756667,6.015000,6.015000,55588800
2009-08-10,5.925000,5.956667,5.673333,5.698333,5.698333,13779000
2009-08-11,5.791667,5.791667,5.520000,5.573333,5.573333,11398800
2009-08-12,5.543333,5.600000,5.476667,5.490000,5.490000,9679800
2009-08-13,5.501667,5.570000,5.441667,5.483333,5.483333,6918000
2009-08-14,5.451667,5.533333,5.383333,5.435000,5.435000,7110000
2009-08-17,5.320000,5.391667,5.265000,5.291667,5.291667,6125400
2009-08-18,5.306667,5.390000,5.306667,5.328333,5.328333,6264600
2009-08-19,5.291667,5.383333,5.253333,5.338333,5.338333,7100400
2009-08-20,5.338333,5.543333,5.338333,5.470000,5.470000,8826000
2009-08-21,5.546667,5.593333,5.470000,5.515000,5.515000,5569800
2009-08-24,5.498333,5.618333,5.458333,5.490000,5.490000,6801600
2009-08-25,5.478333,5.530000,5.420000,5.441667,5.441667,4626600
2009-08-26,5.388333,5.453333,5.351667,5.396667,5.396667,6544800
2009-08-27,5.366667,5.458333,5.320000,5.436667,5.436667,5373000
2009-08-28,5.483333,5.560000,5.443333,5.470000,5.470000,7269600
2009-08-31,5.425000,5.480000,5.375000,5.443333,5.443333,6030600
2009-09-01,5.443333,5.521667,5.310000,5.311667,5.311667,11099400
2009-09-02,5.283333,5.373333,5.201667,5.325000,5.325000,11299200
2009-09-03,5.333333,5.373333,5.280000,5.361667,5.361667,6580800
2009-09-04,5.330000,5.420000,5.306667,5.346667,5.346667,6062400
2009-09-08,5.361667,5.605000,5.361667,5.528333,5.528333,9661800
2009-09-09,5.528333,5.563333,5.393333,5.420000,5.420000,6034800
2009-09-10,5.416667,5.626667,5.408333,5.570000,5.570000,8291400
2009-09-11,5.458333,5.601667,5.458333,5.495000,5.495000,4047000
2009-09-14,5.443333,5.478333,5.363333,5.391667,5.391667,4779600
2009-09-15,5.353333,5.410000,5.323333,5.396667,5.396667,5391600
2009-09-16,5.393333,5.541667,5.350000,5.538333,5.538333,5778000
2009-09-17,5.581667,5.848333,5.506667,5.766667,5.766667,9810600
2009-09-18,5.776667,5.875000,5.695000,5.828333,5.828333,9700200
2009-09-21,5.891667,6.010000,5.833333,6.000000,6.000000,10704000
2009-09-22,6.005000,6.093333,5.938333,6.006667,6.006667,7489200
2009-09-23,6.023333,6.068333,5.893333,5.893333,5.893333,6985200
2009-09-24,5.878333,5.941667,5.815000,5.885000,5.885000,5389200
2009-09-25,5.903333,6.026667,5.903333,5.991667,5.991667,8739600
2009-09-28,6.011667,6.098333,5.936667,6.078333,6.078333,6235800
2009-09-29,6.125000,6.176667,6.038333,6.126667,6.126667,5369400
2009-09-30,6.140000,6.201667,6.003333,6.123333,6.123333,5801400
2009-10-01,6.108333,6.221667,5.900000,5.980000,5.980000,6351000
2009-10-02,5.926667,6.066667,5.903333,6.041667,6.041667,4484400
2009-10-05,6.035000,6.035000,5.950000,5.993333,5.993333,5272200
2009-10-06,6.011667,6.106667,5.966667,6.090000,6.090000,5415000
2009-10-07,6.088333,6.146667,6.031667,6.111667,6.111667,4021800
2009-10-08,6.133333,6.225000,6.100000,6.163333,6.163333,6696600
2009-10-09,5.965000,6.195000,5.965000,6.160000,6.160000,5370000
2009-10-12,6.118333,6.258333,6.116667,6.195000,6.195000,4492800
2009-10-13,6.208333,6.273333,6.113333,6.256667,6.256667,6357000
2009-10-14,6.283333,6.321667,6.211667,6.318333,6.318333,4900200
2009-10-15,6.276667,6.350000,6.241667,6.281667,6.281667,7245600
2009-10-16,6.243333,6.311667,6.181667,6.275000,6.275000,5165400
2009-10-19,6.301667,6.343333,6.248333,6.315000,6.315000,3385200
2009-10-20,6.275000,6.311667,6.191667,6.251667,6.251667,3570000
2009-10-21,6.210000,6.308333,6.165000,6.173333,6.173333,4738800
2009-10-22,6.180000,6.296667,6.116667,6.261667,6.261667,4251000
2009-10-23,6.265000,6.301667,6.165000,6.241667,6.241667,2755200
2009-10-26,6.268333,6.410000,6.235000,6.273333,6.273333,4509600
2009-10-27,6.293333,6.318333,6.213333,6.238333,6.238333,2885400
2009-10-28,6.203333,6.265000,6.105000,6.110000,6.110000,4033800
2009-10-29,6.111667,6.160000,5.951667,6.150000,6.150000,4573200
2009-10-30,6.130000,6.165000,5.968333,6.025000,6.025000,4525200
2009-11-02,6.013333,6.161667,5.946667,6.075000,6.075000,3544800
2009-11-03,6.070000,6.130000,6.001667,6.106667,6.106667,3672000
2009-11-04,6.238333,6.238333,5.990000,6.113333,6.113333,4213800
2009-11-05,6.131667,6.205000,6.046667,6.163333,6.163333,7971600
2009-11-06,5.558333,5.836667,5.491667,5.743333,5.743333,27126000
2009-11-09,5.753333,5.803333,5.658333,5.731667,5.731667,8883600
2009-11-10,5.703333,5.788333,5.670000,5.746667,5.746667,9120000
2009-11-11,5.743333,5.826667,5.721667,5.798333,5.798333,6017400
2009-11-12,5.803333,5.815000,5.701667,5.718333,5.718333,5238000
2009-11-13,5.741667,5.890000,5.731667,5.858333,5.858333,8279400
2009-11-16,5.885000,5.971667,5.846667,5.933333,5.933333,4543200
2009-11-17,5.916667,5.946667,5.866667,5.905000,5.905000,3444000
2009-11-18,5.870000,5.875000,5.826667,5.830000,5.830000,7258800
2009-11-19,5.796667,5.861667,5.750000,5.851667,5.851667,5194800
2009-11-20,5.911667,5.915000,5.775000,5.903333,5.903333,5934000
2009-11-23,5.995000,6.063333,5.931667,5.950000,5.950000,6532200
2009-11-24,5.956667,5.975000,5.828333,5.833333,5.833333,4305600
2009-11-25,5.835000,5.880000,5.731667,5.833333,5.833333,3574800
2009-11-27,5.716667,5.866667,5.675000,5.793333,5.793333,2489400
2009-11-30,5.765000,5.848333,5.721667,5.828333,5.828333,4292400
2009-12-01,5.845000,5.953333,5.825000,5.940000,5.940000,4851000
2009-12-02,5.948333,6.046667,5.885000,5.943333,5.943333,4229400
2009-12-03,5.983333,6.000000,5.873333,5.883333,5.883333,2841600
2009-12-04,5.930000,5.991667,5.860000,5.911667,5.911667,3459600
2009-12-07,5.885000,5.931667,5.838333,5.881667,5.881667,3102600
2009-12-08,5.828333,5.908333,5.761667,5.848333,5.848333,3773400
2009-12-09,5.821667,5.870000,5.741667,5.831667,5.831667,4029600
2009-12-10,5.890000,5.988333,5.885000,5.935000,5.935000,4855800
2009-12-11,5.920000,5.975000,5.863333,5.891667,5.891667,4912200
2009-12-14,5.903333,6.008333,5.903333,5.986667,5.986667,3902400
2009-12-15,5.985000,5.988333,5.875000,5.891667,5.891667,4072200
2009-12-16,5.916667,6.158333,5.916667,6.055000,6.055000,7819800
2009-12-17,6.001667,6.078333,5.945000,6.016667,6.016667,5654400
2009-12-18,6.071667,6.166667,5.993333,6.166667,6.166667,27081600
2009-12-21,6.171667,6.205000,6.108333,6.200000,6.200000,5040600
2009-12-22,6.201667,6.296667,6.200000,6.258333,6.258333,3543000
2009-12-23,6.261667,6.481667,6.231667,6.415000,6.415000,5636400
2009-12-24,6.473333,6.486667,6.395000,6.421667,6.421667,1558200
2009-12-28,6.440000,6.563333,6.431667,6.510000,6.510000,2149200
2009-12-29,6.510000,6.541667,6.461667,6.521667,6.521667,2333400
2009-12-30,6.525000,6.553333,6.460000,6.486667,6.486667,2021400
2009-12-31,6.505000,6.528333,6.395000,6.400000,6.400000,2436600
2010-01-04,6.443333,6.550000,6.418333,6.546667,6.546667,3880200
2010-01-05,6.565000,6.586667,6.505000,6.571667,6.571667,3784200
2010-01-06,6.591667,6.783333,6.503333,6.708333,6.708333,5639400
2010-01-07,6.681667,6.725000,6.651667,6.681667,6.681667,2509200
2010-01-08,6.690000,6.718333,6.620000,6.715000,6.715000,1963800
2010-01-11,6.701667,6.753333,6.673333,6.715000,6.715000,2890800
2010-01-12,6.693333,6.723333,6.546667,6.663333,6.663333,3038400
2010-01-13,6.655000,6.778333,6.618333,6.760000,6.760000,5320200
2010-01-14,6.748333,6.828333,6.698333,6.753333,6.753333,3721800
2010-01-15,6.761667,6.823333,6.683333,6.741667,6.741667,3732600
2010-01-19,6.735000,6.870000,6.666667,6.826667,6.826667,3001200
2010-01-20,6.810000,6.823333,6.715000,6.800000,6.800000,3657000
2010-01-21,6.825000,6.930000,6.743333,6.755000,6.755000,4985400
2010-01-22,6.736667,6.763333,6.596667,6.605000,6.605000,3616800
2010-01-25,6.630000,6.630000,6.523333,6.576667,6.576667,2469600
2010-01-26,6.588333,6.640000,6.506667,6.538333,6.538333,2652600
2010-01-27,6.558333,6.605000,6.468333,6.578333,6.578333,2941800
2010-01-28,6.566667,6.566667,6.448333,6.486667,6.486667,2066400
2010-01-29,6.493333,6.541667,6.408333,6.408333,6.408333,3946800
2010-02-01,6.436667,6.538333,6.388333,6.538333,6.538333,5710200
2010-02-02,6.555000,6.576667,6.340000,6.513333,6.513333,3132000
2010-02-03,6.478333,6.548333,6.451667,6.490000,6.490000,2310000
2010-02-04,6.473333,6.486667,6.333333,6.338333,6.338333,3026400
2010-02-05,6.355000,6.501667,6.305000,6.463333,6.463333,5082000
2010-02-08,6.483333,6.498333,6.368333,6.391667,6.391667,2427000
2010-02-09,6.463333,6.543333,6.423333,6.456667,6.456667,2974800
2010-02-10,6.435000,6.486667,6.346667,6.430000,6.430000,2105400
2010-02-11,6.421667,6.530000,6.381667,6.520000,6.520000,2759400
2010-02-12,6.485000,6.550000,6.453333,6.538333,6.538333,3259800
2010-02-16,6.551667,6.583333,6.486667,6.508333,6.508333,2592000
2010-02-17,6.500000,6.593333,6.461667,6.580000,6.580000,4465800
2010-02-18,6.598333,6.795000,6.593333,6.751667,6.751667,4672800
2010-02-19,6.763333,6.853333,6.606667,6.808333,6.808333,3834000
2010-02-22,6.828333,6.835000,6.723333,6.758333,6.758333,2721000
