Date,Open,High,Low,Close,Adj Close,Volume
2009-01-05,19.245001,19.250000,18.299999,18.545000,16.365976,512400
2009-01-06,18.650000,18.830000,17.990000,18.135000,16.004141,539000
2009-01-07,17.760000,17.895000,17.155001,17.360001,15.320205,922200
2009-01-08,17.379999,17.735001,17.075001,17.590000,15.523186,523200
2009-01-09,17.559999,17.559999,16.910000,16.950001,14.958382,390600
2009-01-12,16.975000,17.280001,16.840000,16.920000,14.931909,325000
2009-01-13,16.860001,17.465000,16.860001,17.305000,15.271671,290800
2009-01-14,17.115000,17.299999,16.535000,16.584999,14.636270,442800
2009-01-15,16.620001,16.790001,16.120001,16.735001,14.768643,341200
2009-01-16,16.895000,16.895000,16.355000,16.705000,14.808532,485400
2009-01-20,16.400000,16.514999,15.715000,15.770000,13.979682,600200
2009-01-21,15.950000,16.790001,15.850000,16.740000,14.839559,484600
2009-01-22,16.350000,16.780001,16.209999,16.620001,14.733187,441800
2009-01-23,16.250000,16.665001,16.120001,16.344999,14.489403,381400
2009-01-26,16.584999,16.910000,16.430000,16.735001,14.835131,460800
2009-01-27,16.840000,17.170000,16.740000,17.094999,15.154255,800800
2009-01-28,17.375000,17.475000,16.995001,17.170000,15.220743,520200
2009-01-29,16.934999,17.075001,16.424999,16.695000,14.799671,390400
2009-01-30,16.865000,16.959999,16.520000,16.610001,14.724318,390600
2009-02-02,16.440001,17.225000,16.395000,17.139999,15.194149,666000
2009-02-03,17.240000,17.290001,16.715000,17.020000,15.087767,493000
2009-02-04,17.055000,17.610001,17.055000,17.299999,15.335984,628200
2009-02-05,17.230000,17.645000,17.139999,17.389999,15.415769,307400
2009-02-06,17.320000,17.680000,17.110001,17.504999,15.517712,442000
2009-02-09,17.465000,17.520000,16.900000,17.025000,15.092203,468400
2009-02-10,16.965000,17.215000,16.645000,16.754999,14.852860,459400
2009-02-11,16.844999,17.219999,16.815001,17.080000,15.140965,282000
2009-02-12,16.770000,17.510000,16.770000,17.315001,15.349287,413800
2009-02-13,17.405001,17.620001,17.295000,17.434999,15.455662,515200
2009-02-17,16.980000,17.200001,16.730000,16.980000,15.052314,509600
2009-02-18,17.100000,17.125000,16.740000,16.780001,14.875017,560600
2009-02-19,15.165000,16.295000,14.040000,15.825000,14.028436,2945000
2009-02-20,15.545000,15.725000,15.325000,15.545000,13.780226,859600
2009-02-23,15.545000,15.665000,15.135000,15.500000,13.740336,1060200
2009-02-24,15.760000,16.125000,15.515000,16.045000,14.223461,566200
2009-02-25,15.780000,16.004999,15.390000,15.705000,13.922061,528200
2009-02-26,15.965000,15.965000,15.285000,15.315000,13.576336,478400
2009-02-27,15.125000,15.580000,14.880000,15.350000,13.607364,714600
2009-03-02,15.070000,15.185000,14.825000,14.840000,13.155261,715000
2009-03-03,15.050000,15.090000,14.655000,14.755000,13.079910,596600
2009-03-04,14.940000,15.410000,14.625000,15.170000,13.447798,501800
2009-03-05,14.735000,14.840000,14.445000,14.485000,12.840561,794000
2009-03-06,14.565000,14.695000,14.125000,14.435000,12.796237,288400
2009-03-09,14.245000,14.435000,13.925000,14.060000,12.463813,412200
2009-03-10,14.335000,14.805000,14.180000,14.780000,13.102070,463000
2009-03-11,14.830000,15.235000,14.655000,14.670000,13.004560,773800
2009-03-12,14.675000,15.245000,14.355000,15.185000,13.461094,639600
2009-03-13,15.185000,15.695000,15.055000,15.570000,13.802385,296400
2009-03-16,15.670000,15.745000,15.025000,15.050000,13.341422,429200
2009-03-17,15.085000,15.415000,14.890000,15.415000,13.664988,302200
2009-03-18,15.410000,16.094999,15.185000,15.910000,14.103786,461600
2009-03-19,16.040001,16.049999,15.620000,15.700000,13.917627,324800
2009-03-20,15.775000,16.240000,15.625000,15.645000,13.868874,446200
2009-03-23,15.975000,16.584999,15.835000,16.584999,14.702157,385800
2009-03-24,16.400000,16.705000,16.200001,16.215000,14.374160,568800
2009-03-25,16.295000,16.725000,16.059999,16.575001,14.693295,546200
2009-03-26,16.754999,17.344999,16.715000,17.330000,15.362574,559200
2009-03-27,17.070000,17.165001,16.540001,16.670000,14.777511,422600
2009-03-30,16.350000,16.549999,16.184999,16.334999,14.480538,438800
2009-03-31,16.584999,16.809999,16.155001,16.405001,14.542593,473400
2009-04-01,16.165001,16.475000,15.750000,16.360001,14.502701,438000
2009-04-02,16.715000,17.290001,16.674999,16.844999,14.932643,583600
2009-04-03,16.844999,16.844999,16.445000,16.715000,14.817399,327000
2009-04-06,16.549999,16.809999,16.385000,16.655001,14.764208,472800
2009-04-07,16.450001,16.660000,16.139999,16.180000,14.343134,487600
2009-04-08,16.270000,16.440001,16.115000,16.379999,14.520432,344000
2009-04-09,16.735001,17.129999,16.655001,16.965000,15.039018,451200
2009-04-13,16.715000,17.014999,16.660000,16.934999,15.012423,381200
2009-04-14,16.695000,16.915001,16.610001,16.780001,14.875017,331200
2009-04-15,16.715000,17.010000,16.594999,16.850000,14.937073,399000
2009-04-16,16.924999,17.184999,16.629999,17.075001,15.136530,363000
2009-04-17,17.129999,17.469999,17.129999,17.285000,15.322692,457200
2009-04-20,17.000000,17.030001,16.424999,16.610001,14.788493,535800
2009-04-21,16.580000,16.805000,16.400000,16.665001,14.837458,392200
2009-04-22,16.455000,16.775000,16.305000,16.475000,14.668293,317000
2009-04-23,16.440001,16.605000,15.880000,16.080000,14.316607,438400
2009-04-24,16.184999,16.485001,16.135000,16.334999,14.543642,448800
2009-04-27,16.090000,16.635000,15.730000,16.375000,14.579258,807000
2009-04-28,16.195000,16.815001,16.195000,16.590000,14.770678,579200
2009-04-29,16.764999,17.030001,16.525000,16.785000,14.944290,824200
2009-04-30,16.445000,16.700001,16.260000,16.325001,14.534740,898000
2009-05-01,16.334999,16.445000,16.055000,16.150000,14.378934,514200
2009-05-04,16.330000,16.605000,16.174999,16.594999,14.775136,513200
2009-05-05,16.545000,16.639999,16.250000,16.620001,14.797391,513600
2009-05-06,16.764999,16.780001,16.219999,16.584999,14.766228,403200
2009-05-07,16.625000,16.625000,16.400000,16.465000,14.659390,522200
2009-05-08,16.670000,16.870001,16.575001,16.825001,14.979911,975800
2009-05-11,16.545000,16.850000,16.495001,16.740000,14.904230,873400
2009-05-12,16.860001,17.030001,16.684999,17.004999,15.140165,799800
2009-05-13,16.700001,17.055000,16.665001,16.695000,14.864166,588000
2009-05-14,16.785000,17.045000,16.530001,16.580000,14.761777,613000
2009-05-15,16.469999,16.469999,16.174999,16.350000,14.557002,635800
2009-05-18,16.514999,16.750000,16.410000,16.719999,14.886424,349400
2009-05-19,16.655001,16.750000,16.580000,16.594999,14.775136,353800
2009-05-20,16.680000,16.735001,16.215000,16.275000,14.490225,395200
2009-05-21,16.040001,16.125000,15.640000,15.920000,14.174155,432200
2009-05-22,15.975000,16.160000,15.935000,16.035000,14.276545,413400
2009-05-26,15.915000,16.330000,15.860000,16.305000,14.516932,391400
2009-05-27,16.174999,16.379999,16.065001,16.135000,14.365578,338000
2009-05-28,16.225000,16.330000,15.810000,15.920000,14.174155,319400
2009-05-29,15.820000,16.160000,15.775000,16.160000,14.387836,350600
2009-06-01,16.360001,16.605000,16.285000,16.580000,14.761777,435200
2009-06-02,16.545000,17.080000,16.400000,17.010000,15.144621,599800
2009-06-03,16.910000,17.110001,16.875000,17.000000,15.135716,254000
2009-06-04,17.035000,17.139999,16.725000,16.924999,15.068939,287200
2009-06-05,16.995001,17.030001,16.590000,16.735001,14.899780,251400
2009-06-08,16.665001,16.725000,16.385000,16.540001,14.726162,333400
2009-06-09,16.580000,16.660000,16.500000,16.504999,14.695004,189800
2009-06-10,16.645000,16.830000,16.490000,16.815001,14.971004,483600
2009-06-11,16.785000,17.150000,16.785000,17.065001,15.193590,421800
2009-06-12,16.969999,17.145000,16.879999,17.105000,15.229201,263400
2009-06-15,17.025000,17.110001,16.750000,17.084999,15.211400,545800
2009-06-16,17.190001,17.295000,17.004999,17.020000,15.153524,287000
2009-06-17,17.059999,17.375000,16.955000,17.165001,15.282621,316600
2009-06-18,17.094999,17.309999,17.004999,17.275000,15.380562,276200
2009-06-19,17.275000,17.500000,17.219999,17.280001,15.385017,448000
2009-06-22,17.160000,17.190001,16.695000,16.840000,14.993262,343600
2009-06-23,16.980000,17.004999,16.620001,16.635000,14.810746,182200
2009-06-24,16.830000,16.980000,16.745001,16.795000,14.953203,267000
2009-06-25,16.780001,17.165001,16.695000,17.145000,15.264815,200400
2009-06-26,17.090000,17.385000,16.709999,17.344999,15.442879,724000
2009-06-29,17.330000,17.594999,17.025000,17.405001,15.496305,338200
2009-06-30,17.360001,17.549999,17.309999,17.424999,15.514111,258600
2009-07-01,17.504999,17.635000,17.434999,17.555000,15.629853,294600
2009-07-02,17.285000,17.285000,16.844999,16.844999,14.997716,297000
2009-07-06,16.825001,17.025000,16.745001,16.780001,14.939848,251400
2009-07-07,16.785000,16.825001,16.575001,16.575001,14.757326,342200
2009-07-08,16.680000,16.735001,16.334999,16.635000,14.810746,352800
2009-07-09,16.709999,16.709999,16.215000,16.230000,14.450155,871800
2009-07-10,16.129999,16.275000,16.014999,16.125000,14.356673,271600
2009-07-13,16.115000,16.415001,15.825000,16.415001,14.614873,443000
2009-07-14,16.355000,16.430000,16.209999,16.290001,14.503580,262800
2009-07-15,16.469999,16.730000,16.350000,16.705000,14.873073,343600
2009-07-16,16.510000,16.920000,16.510000,16.889999,15.037784,203400
2009-07-17,16.934999,17.340000,16.660000,17.135000,15.255913,579400
2009-07-20,17.225000,17.225000,16.750000,17.030001,15.229086,205600
2009-07-21,17.070000,17.245001,16.965000,17.235001,15.412409,249000
2009-07-22,17.150000,17.305000,17.125000,17.170000,15.354280,153200
2009-07-23,17.110001,17.559999,17.110001,17.555000,15.698566,330600
2009-07-24,17.445000,17.840000,17.445000,17.840000,15.953434,309000
2009-07-27,17.785000,18.030001,17.715000,18.010000,16.105453,234600
2009-07-28,18.010000,18.245001,17.844999,18.125000,16.208294,839800
2009-07-29,17.924999,18.219999,17.809999,17.955000,16.056267,300600
2009-07-30,18.129999,18.375000,17.990000,18.254999,16.324545,576800
2009-07-31,18.160000,18.485001,18.160000,18.250000,16.320068,248400
2009-08-03,18.459999,18.650000,18.235001,18.650000,16.677771,284000
2009-08-04,20.000000,20.520000,19.020000,19.795000,17.701693,790400
2009-08-05,19.754999,20.055000,18.170000,19.930000,17.822411,1123800
2009-08-06,19.959999,20.070000,19.555000,19.915001,17.808998,1169400
2009-08-07,20.180000,20.375000,19.415001,19.415001,17.361877,1219000
2009-08-10,19.305000,19.920000,19.305000,19.615000,17.540724,505800
2009-08-11,19.570000,19.809999,19.504999,19.715000,17.630144,249200
2009-08-12,19.584999,20.084999,19.584999,19.795000,17.701693,558800
2009-08-13,19.900000,19.900000,19.684999,19.870001,17.768757,182800
2009-08-14,19.809999,19.879999,19.490000,19.730000,17.643560,331200
2009-08-17,19.495001,19.780001,19.330000,19.520000,17.455774,613200
2009-08-18,19.535000,19.730000,19.340000,19.665001,17.585436,725000
2009-08-19,19.475000,19.945000,19.475000,19.825001,17.728519,360400
2009-08-20,19.684999,20.155001,19.655001,20.065001,17.943140,638200
2009-08-21,20.250000,20.424999,20.205000,20.254999,18.113047,616800
2009-08-24,20.245001,20.455000,20.160000,20.424999,18.265076,227400
2009-08-25,20.535000,20.610001,20.305000,20.395000,18.238243,173400
2009-08-26,20.420000,20.420000,20.135000,20.245001,18.104103,183400
2009-08-27,20.139999,20.334999,19.915001,20.245001,18.104103,107600
2009-08-28,20.360001,20.365000,19.895000,20.059999,17.938665,248400
2009-08-31,19.905001,20.150000,19.905001,20.094999,17.969973,385200
2009-09-01,20.025000,20.170000,19.950001,20.020000,17.902893,611400
2009-09-02,19.905001,20.160000,19.905001,20.004999,17.889484,335000
2009-09-03,20.000000,20.100000,19.834999,20.065001,17.943140,298200
2009-09-04,19.889999,20.315001,19.889999,20.305000,18.157761,164600
2009-09-08,20.545000,20.545000,20.035000,20.150000,18.019140,334000
2009-09-09,20.575001,20.575001,20.025000,20.200001,18.063864,406000
2009-09-10,20.200001,20.379999,19.965000,20.379999,18.224825,574400
2009-09-11,20.379999,20.445000,20.240000,20.355000,18.202465,152200
2009-09-14,20.270000,20.594999,20.240000,20.580000,18.403667,176000
2009-09-15,20.520000,20.549999,20.295000,20.365000,18.211409,275200
2009-09-16,20.370001,20.370001,19.980000,20.240000,18.099632,410000
2009-09-17,20.290001,20.424999,20.230000,20.375000,18.220348,138400
2009-09-18,20.400000,20.400000,20.014999,20.165001,18.032562,558000
2009-09-21,20.075001,20.180000,19.889999,20.125000,17.996796,512400
2009-09-22,20.219999,20.219999,19.959999,20.120001,17.992317,277000
2009-09-23,20.129999,20.305000,20.000000,20.014999,17.898422,164200
2009-09-24,20.094999,20.184999,19.945000,20.004999,17.889484,302800
2009-09-25,19.889999,20.090000,19.875000,19.959999,17.849241,268000
2009-09-28,20.065001,20.605000,20.030001,20.500000,18.332136,384000
2009-09-29,20.580000,20.580000,20.355000,20.434999,18.274014,181600
2009-09-30,20.395000,20.455000,19.995001,20.305000,18.157761,199400
2009-10-01,20.165001,20.170000,19.815001,19.815001,17.719572,259200
2009-10-02,19.665001,19.915001,19.665001,19.735001,17.648029,207000
2009-10-05,19.770000,20.165001,19.535000,20.165001,18.032562,548400
2009-10-06,20.129999,20.334999,19.955000,20.100000,17.974432,248600
2009-10-07,20.080000,20.264999,20.080000,20.225000,18.086220,193000
2009-10-08,20.365000,20.365000,20.014999,20.090000,17.965488,290800
2009-10-09,20.094999,20.469999,20.020000,20.415001,18.256126,335800
2009-10-12,20.370001,20.400000,20.195000,20.260000,18.117514,120000
2009-10-13,20.195000,20.270000,20.100000,20.184999,18.050449,217000
2009-10-14,20.340000,20.420000,20.160000,20.415001,18.256126,214400
2009-10-15,20.325001,20.405001,20.180000,20.309999,18.162220,178400
2009-10-16,20.240000,20.445000,20.094999,20.344999,18.193527,189200
2009-10-19,20.355000,20.760000,20.184999,20.760000,18.637930,240800
2009-10-20,20.730000,20.730000,20.035000,20.254999,18.184549,257400
2009-10-21,20.200001,20.610001,20.075001,20.094999,18.040911,1109200
2009-10-22,20.049999,20.565001,19.879999,20.540001,18.440420,238200
2009-10-23,20.545000,20.780001,20.480000,20.565001,18.462864,300000
2009-10-26,20.565001,20.885000,20.500000,20.520000,18.422459,203800
2009-10-27,20.580000,20.885000,20.475000,20.650000,18.539171,278000
2009-10-28,20.570000,20.655001,20.209999,20.230000,18.162100,268200
2009-10-29,20.375000,20.375000,19.889999,20.020000,17.973574,618000
2009-10-30,19.855000,20.010000,19.700001,19.735001,17.717703,372800
2009-11-02,19.840000,20.004999,19.700001,19.924999,17.888279,305200
2009-11-03,19.240000,19.240000,18.465000,18.754999,16.837870,760000
2009-11-04,18.934999,19.030001,18.325001,18.330000,16.456324,371600
2009-11-05,18.405001,19.030001,18.340000,19.004999,17.062326,569000
2009-11-06,18.879999,19.160000,18.855000,19.084999,17.134144,223800
2009-11-09,19.190001,19.389999,19.084999,19.385000,17.403481,228600
2009-11-10,19.334999,19.480000,19.120001,19.334999,17.358591,312000
2009-11-11,19.510000,19.559999,19.295000,19.325001,17.349617,238200
2009-11-12,19.344999,19.420000,18.885000,18.945000,17.008457,278800
2009-11-13,19.070000,19.230000,18.780001,19.090000,17.138636,156600
2009-11-16,19.129999,19.715000,19.120001,19.540001,17.542641,406400
2009-11-17,19.504999,19.830000,19.400000,19.775000,17.753614,320200
2009-11-18,19.650000,19.750000,19.510000,19.620001,17.614456,291600
2009-11-19,19.514999,19.565001,19.139999,19.400000,17.416948,1319000
2009-11-20,19.285000,19.565001,19.285000,19.514999,17.520187,1234600
2009-11-23,19.799999,20.410000,19.799999,19.965000,17.924191,304800
2009-11-24,19.920000,19.995001,19.700001,19.745001,17.726683,263400
2009-11-25,19.745001,19.969999,19.575001,19.620001,17.614456,184200
2009-11-27,19.340000,19.520000,19.190001,19.315001,17.340637,85400
2009-11-30,19.225000,19.320000,18.905001,19.275000,17.304724,286400
2009-12-01,19.440001,19.730000,19.205000,19.344999,17.367569,262600
2009-12-02,19.400000,19.670000,19.320000,19.485001,17.493258,288200
2009-12-03,19.495001,19.629999,19.150000,19.165001,17.205973,229600
2009-12-04,19.389999,19.834999,19.389999,19.735001,17.717703,291400
2009-12-07,19.735001,19.850000,19.465000,19.525000,17.529171,274800
2009-12-08,19.450001,19.545000,19.100000,19.410000,17.425919,145600
2009-12-09,19.420000,19.575001,19.129999,19.365000,17.385530,143200
2009-12-10,19.389999,19.885000,19.389999,19.500000,17.506727,415800
2009-12-11,19.545000,19.920000,19.545000,19.760000,17.740143,330400
2009-12-14,19.825001,20.030001,19.665001,19.955000,17.915216,318600
2009-12-15,19.844999,20.235001,19.785000,19.985001,17.942150,298000
2009-12-16,20.020000,20.125000,19.735001,19.875000,17.843399,251000
2009-12-17,19.805000,19.920000,19.395000,19.415001,17.430416,538000
2009-12-18,19.584999,19.620001,19.334999,19.500000,17.506727,783400
2009-12-21,19.655001,19.795000,19.559999,19.680000,17.668327,273000
2009-12-22,19.680000,19.840000,19.490000,19.615000,17.609966,416400
2009-12-23,19.760000,19.815001,19.594999,19.785000,17.762594,460800
2009-12-24,19.879999,19.879999,19.700001,19.750000,17.731169,91200
2009-12-28,19.879999,19.934999,19.615000,19.900000,17.865847,149200
2009-12-29,19.885000,20.030001,19.750000,19.945000,17.906235,429200
2009-12-30,19.820000,19.995001,19.780001,19.924999,17.888279,206400
2009-12-31,19.945000,19.959999,19.590000,19.600000,17.596508,117400
2010-01-04,19.780001,19.860001,19.655001,19.735001,17.717703,232800
2010-01-05,19.760000,19.760000,19.379999,19.485001,17.493258,245800
2010-01-06,19.434999,19.520000,19.209999,19.295000,17.322683,272800
2010-01-07,19.290001,19.385000,19.075001,19.355000,17.376547,130600
2010-01-08,19.230000,19.440001,19.230000,19.350000,17.372063,146200
2010-01-11,19.455000,19.455000,19.145000,19.264999,17.295744,282600
2010-01-12,19.180000,19.285000,19.115000,19.195000,17.232903,203400
2010-01-13,19.209999,19.340000,19.025000,19.240000,17.273296,341000
2010-01-14,19.170000,19.315001,19.094999,19.260000,17.291260,280000
2010-01-15,19.170000,19.250000,18.785000,19.084999,17.205612,295800
2010-01-19,19.180000,19.480000,19.135000,19.410000,17.498604,217800
2010-01-20,19.309999,19.420000,19.020000,19.230000,17.336334,225800
2010-01-21,19.275000,19.275000,18.799999,18.865000,17.007273,223000
2010-01-22,18.850000,18.945000,18.555000,18.580000,16.750340,129200
2010-01-25,18.655001,18.655001,18.280001,18.350000,16.542990,174400
2010-01-26,18.299999,18.375000,18.155001,18.165001,16.376205,198400
2010-01-27,18.030001,18.295000,18.000000,18.254999,16.457348,317800
2010-01-28,18.285000,18.285000,17.870001,17.975000,16.204920,282400
2010-01-29,18.010000,18.225000,18.000000,18.165001,16.376205,220800
2010-02-01,18.195000,18.195000,17.920000,18.110001,16.326626,164000
2010-02-02,18.090000,18.405001,18.000000,18.344999,16.538481,215400
2010-02-03,18.260000,18.320000,18.045000,18.209999,16.416775,198400
2010-02-04,18.125000,18.125000,17.719999,17.745001,15.997570,221200
2010-02-05,17.770000,17.965000,17.535000,17.950001,16.182384,362600
2010-02-08,17.924999,17.924999,17.725000,17.754999,16.006586,345800
2010-02-09,17.969999,18.120001,17.719999,18.065001,16.286055,370600
2010-02-10,17.965000,17.975000,17.665001,17.889999,16.128284,166200
2010-02-11,17.790001,18.174999,17.610001,18.155001,16.367195,221200
2010-02-12,18.004999,18.245001,17.959999,18.245001,16.448332,260600
2010-02-16,18.340000,18.395000,18.025000,18.395000,16.583555,117800
2010-02-17,18.405001,18.490000,18.340000,18.485001,16.664696,166400
2010-02-18,18.500000,19.590000,18.495001,19.504999,17.584248,534800
2010-02-19,19.500000,19.500000,19.010000,19.110001,17.228146,363400
2010-02-22,19.225000,19.280001,18.985001,19.014999,17.142498,264200
2010-02-23,19.080000,19.309999,19.040001,19.245001,17.349852,496800
2010-02-24,19.245001,19.459999,19.170000,19.325001,17.421980,199800
2010-02-25,19.135000,19.575001,19.129999,19.570000,17.642847,304800
2010-02-26,19.639999,19.750000,19.450001,19.475000,17.557199,383600
2010-03-01,19.594999,20.129999,19.540001,20.070000,18.093607,596000
2010-03-02,20.040001,20.355000,19.965000,20.270000,18.273920,482600
2010-03-03,20.365000,20.405001,20.225000,20.235001,18.242367,204000
2010-03-04,20.219999,20.250000,20.040001,20.245001,18.251383,128400
2010-03-05,20.320000,20.459999,20.195000,20.434999,18.422678,194400
2010-03-08,20.370001,20.485001,20.254999,20.285000,18.287443,109200
2010-03-09,20.180000,20.400000,20.145000,20.365000,18.359562,139400
